# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-09-11 13:26:00 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03145483 Raccoon Creek near Granville OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 03145483
#            TS   parameter     Description
#        110246       00065     Gage height, feet
#        110247       00060     Discharge, cubic feet per second
#        110248       00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	110246_00065	110246_00065_cd	110247_00060	110247_00060_cd	110248_00045	110248_00045_cd
USGS	03145483	2018-06-20 15:00	EDT	3.39	P	24.6	P	Eqp	P
USGS	03145483	2018-06-20 15:15	EDT	3.39	P	24.6	P	Eqp	P
USGS	03145483	2018-06-20 15:30	EDT	3.39	P	24.6	P	Eqp	P
USGS	03145483	2018-06-20 15:45	EDT	3.39	P	24.6	P	Eqp	P
USGS	03145483	2018-06-20 16:00	EDT	3.40	P	25.4	P	Eqp	P
USGS	03145483	2018-06-20 16:15	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 16:30	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 16:45	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 17:00	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 17:15	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 17:30	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 17:45	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 18:00	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 18:15	EDT	3.41	P	26.1	P	Eqp	P
USGS	03145483	2018-06-20 18:30	EDT	3.42	P	26.9	P	Eqp	P
USGS	03145483	2018-06-20 18:45	EDT	3.42	P	26.9	P	Eqp	P
USGS	03145483	2018-06-20 19:00	EDT	3.42	P	26.9	P	Eqp	P
USGS	03145483	2018-06-20 19:15	EDT	3.42	P	26.9	P	Eqp	P
USGS	03145483	2018-06-20 19:30	EDT	3.43	P	27.6	P	Eqp	P
USGS	03145483	2018-06-20 19:45	EDT	3.44	P	28.8	P	Eqp	P
USGS	03145483	2018-06-20 20:00	EDT	3.44	P	28.8	P	Eqp	P
USGS	03145483	2018-06-20 20:15	EDT	3.45	P	30.0	P	Eqp	P
USGS	03145483	2018-06-20 20:30	EDT	3.45	P	30.0	P	Eqp	P
USGS	03145483	2018-06-20 20:45	EDT	3.45	P	30.0	P	Eqp	P
USGS	03145483	2018-06-20 21:00	EDT	3.45	P	30.0	P	Eqp	P
USGS	03145483	2018-06-20 21:15	EDT	3.45	P	30.0	P	Eqp	P
USGS	03145483	2018-06-20 21:30	EDT	3.45	P	30.0	P	Eqp	P
USGS	03145483	2018-06-20 21:45	EDT	3.46	P	31.2	P	Eqp	P
USGS	03145483	2018-06-20 22:00	EDT	3.46	P	31.2	P	Eqp	P
USGS	03145483	2018-06-20 22:15	EDT	3.46	P	31.2	P	Eqp	P
USGS	03145483	2018-06-20 22:30	EDT	3.46	P	31.2	P	Eqp	P
USGS	03145483	2018-06-20 22:45	EDT	3.47	P	32.4	P	Eqp	P
USGS	03145483	2018-06-20 23:00	EDT	3.48	P	33.7	P	Eqp	P
USGS	03145483	2018-06-20 23:15	EDT	3.49	P	35.0	P	Eqp	P
USGS	03145483	2018-06-20 23:30	EDT	3.50	P	36.3	P	Eqp	P
USGS	03145483	2018-06-20 23:45	EDT	3.50	P	36.3	P	Eqp	P
USGS	03145483	2018-06-21 00:00	EDT	3.51	P	37.1	P	Eqp	P
USGS	03145483	2018-06-21 00:15	EDT	3.51	P	37.1	P	Eqp	P
USGS	03145483	2018-06-21 00:30	EDT	3.51	P	37.1	P	Eqp	P
USGS	03145483	2018-06-21 00:45	EDT	3.52	P	38.0	P	Eqp	P
USGS	03145483	2018-06-21 01:00	EDT	3.52	P	38.0	P	Eqp	P
USGS	03145483	2018-06-21 01:15	EDT	3.53	P	38.8	P	Eqp	P
USGS	03145483	2018-06-21 01:30	EDT	3.53	P	38.8	P	Eqp	P
USGS	03145483	2018-06-21 01:45	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 02:00	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 02:15	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 02:30	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 02:45	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 03:00	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 03:15	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 03:30	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 03:45	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 04:00	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 04:15	EDT	3.53	P	38.8	P	Eqp	P
USGS	03145483	2018-06-21 04:30	EDT	3.53	P	38.8	P	Eqp	P
USGS	03145483	2018-06-21 04:45	EDT	3.53	P	38.8	P	Eqp	P
USGS	03145483	2018-06-21 05:00	EDT	3.53	P	38.8	P	Eqp	P
USGS	03145483	2018-06-21 05:15	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 05:30	EDT	3.54	P	39.7	P	Eqp	P
USGS	03145483	2018-06-21 05:45	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 06:00	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 06:15	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 06:30	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 06:45	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 07:00	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 07:15	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 07:30	EDT	3.59	P	44.2	P	Eqp	P
USGS	03145483	2018-06-21 07:45	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 08:00	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 08:15	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 08:30	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 08:45	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 09:00	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 09:15	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 09:30	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 09:45	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 10:00	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 10:15	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 10:30	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 10:45	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 11:00	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 11:15	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 11:30	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 11:45	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 12:00	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 12:15	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 12:30	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 12:45	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 13:00	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 13:15	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 13:30	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 13:45	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 14:00	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 14:15	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 14:30	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 14:45	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 15:00	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 15:15	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 15:30	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 15:45	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 16:00	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 16:15	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 16:30	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 16:45	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 17:00	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 17:15	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 17:30	EDT	3.55	P	40.6	P	Eqp	P
USGS	03145483	2018-06-21 17:45	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 18:00	EDT	3.56	P	41.5	P	Eqp	P
USGS	03145483	2018-06-21 18:15	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 18:30	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 18:45	EDT	3.57	P	42.3	P	Eqp	P
USGS	03145483	2018-06-21 19:00	EDT	3.58	P	43.2	P	Eqp	P
USGS	03145483	2018-06-21 19:15	EDT	3.59	P	44.2	P	Eqp	P
USGS	03145483	2018-06-21 19:30	EDT	3.61	P	46.0	P	Eqp	P
USGS	03145483	2018-06-21 19:45	EDT	3.64	P	49.4	P	Eqp	P
USGS	03145483	2018-06-21 20:00	EDT	3.71	P	58.9	P	Eqp	P
USGS	03145483	2018-06-21 20:15	EDT	3.80	P	73.8	P	Eqp	P
USGS	03145483	2018-06-21 20:30	EDT	4.00	P	103	P	Eqp	P
USGS	03145483	2018-06-21 20:45	EDT	4.55	P	184	P	Eqp	P
USGS	03145483	2018-06-21 21:00	EDT	5.58	P	390	P	Eqp	P
USGS	03145483	2018-06-21 21:15	EDT	6.57	P	649	P	Eqp	P
USGS	03145483	2018-06-21 21:30	EDT	7.37	P	859	P	Eqp	P
USGS	03145483	2018-06-21 21:45	EDT	7.95	P	1020	P	Eqp	P
USGS	03145483	2018-06-21 22:00	EDT	8.45	P	1170	P	Eqp	P
USGS	03145483	2018-06-21 22:15	EDT	8.85	P	1300	P	Eqp	P
USGS	03145483	2018-06-21 22:30	EDT	9.19	P	1400	P	Eqp	P
USGS	03145483	2018-06-21 22:45	EDT	9.49	P	1500	P	Eqp	P
USGS	03145483	2018-06-21 23:00	EDT	9.77	P	1600	P	Eqp	P
USGS	03145483	2018-06-21 23:15	EDT	10.00	P	1670	P	Eqp	P
USGS	03145483	2018-06-21 23:30	EDT	10.21	P	1750	P	Eqp	P
USGS	03145483	2018-06-21 23:45	EDT	10.39	P	1810	P	Eqp	P
USGS	03145483	2018-06-22 00:00	EDT	10.53	P	1860	P	Eqp	P
USGS	03145483	2018-06-22 00:15	EDT	10.61	P	1890	P	Eqp	P
USGS	03145483	2018-06-22 00:30	EDT	10.67	P	1910	P	Eqp	P
USGS	03145483	2018-06-22 00:45	EDT	10.71	P	1920	P	Eqp	P
USGS	03145483	2018-06-22 01:00	EDT	10.69	P	1910	P	Eqp	P
USGS	03145483	2018-06-22 01:15	EDT	10.69	P	1910	P	Eqp	P
USGS	03145483	2018-06-22 01:30	EDT	10.66	P	1900	P	Eqp	P
USGS	03145483	2018-06-22 01:45	EDT	10.62	P	1890	P	Eqp	P
USGS	03145483	2018-06-22 02:00	EDT	10.48	P	1840	P	Eqp	P
USGS	03145483	2018-06-22 02:15	EDT	10.30	P	1780	P	Eqp	P
USGS	03145483	2018-06-22 02:30	EDT	10.11	P	1710	P	Eqp	P
USGS	03145483	2018-06-22 02:45	EDT	9.86	P	1630	P	Eqp	P
USGS	03145483	2018-06-22 03:00	EDT	9.62	P	1550	P	Eqp	P
USGS	03145483	2018-06-22 03:15	EDT	9.37	P	1460	P	Eqp	P
USGS	03145483	2018-06-22 03:30	EDT	9.10	P	1380	P	Eqp	P
USGS	03145483	2018-06-22 03:45	EDT	8.83	P	1290	P	Eqp	P
USGS	03145483	2018-06-22 04:00	EDT	8.58	P	1210	P	Eqp	P
USGS	03145483	2018-06-22 04:15	EDT	8.34	P	1140	P	Eqp	P
USGS	03145483	2018-06-22 04:30	EDT	8.11	P	1070	P	Eqp	P
USGS	03145483	2018-06-22 04:45	EDT	7.92	P	1020	P	Eqp	P
USGS	03145483	2018-06-22 05:00	EDT	7.74	P	963	P	Eqp	P
USGS	03145483	2018-06-22 05:15	EDT	7.58	P	918	P	Eqp	P
USGS	03145483	2018-06-22 05:30	EDT	7.40	P	868	P	Eqp	P
USGS	03145483	2018-06-22 05:45	EDT	7.29	P	838	P	Eqp	P
USGS	03145483	2018-06-22 06:00	EDT	7.17	P	805	P	Eqp	P
USGS	03145483	2018-06-22 06:15	EDT	7.04	P	770	P	Eqp	P
USGS	03145483	2018-06-22 06:30	EDT	6.95	P	746	P	Eqp	P
USGS	03145483	2018-06-22 06:45	EDT	6.84	P	718	P	Eqp	P
USGS	03145483	2018-06-22 07:00	EDT	6.73	P	689	P	Eqp	P
USGS	03145483	2018-06-22 07:15	EDT	6.65	P	669	P	Eqp	P
USGS	03145483	2018-06-22 07:30	EDT	6.55	P	644	P	Eqp	P
USGS	03145483	2018-06-22 07:45	EDT	6.48	P	626	P	Eqp	P
USGS	03145483	2018-06-22 08:00	EDT	6.41	P	608	P	Eqp	P
USGS	03145483	2018-06-22 08:15	EDT	6.34	P	588	P	Eqp	P
USGS	03145483	2018-06-22 08:30	EDT	6.28	P	571	P	Eqp	P
USGS	03145483	2018-06-22 08:45	EDT	6.22	P	554	P	Eqp	P
USGS	03145483	2018-06-22 09:00	EDT	6.17	P	541	P	Eqp	P
USGS	03145483	2018-06-22 09:15	EDT	6.12	P	527	P	Eqp	P
USGS	03145483	2018-06-22 09:30	EDT	6.07	P	514	P	Eqp	P
USGS	03145483	2018-06-22 09:45	EDT	6.03	P	503	P	Eqp	P
USGS	03145483	2018-06-22 10:00	EDT	5.99	P	492	P	Eqp	P
USGS	03145483	2018-06-22 10:15	EDT	5.94	P	479	P	Eqp	P
USGS	03145483	2018-06-22 10:30	EDT	5.92	P	474	P	Eqp	P
USGS	03145483	2018-06-22 10:45	EDT	5.89	P	466	P	Eqp	P
USGS	03145483	2018-06-22 11:00	EDT	5.85	P	456	P	Eqp	P
USGS	03145483	2018-06-22 11:15	EDT	5.82	P	449	P	Eqp	P
USGS	03145483	2018-06-22 11:30	EDT	5.78	P	439	P	Eqp	P
USGS	03145483	2018-06-22 11:45	EDT	5.74	P	429	P	Eqp	P
USGS	03145483	2018-06-22 12:00	EDT	5.71	P	421	P	Eqp	P
USGS	03145483	2018-06-22 12:15	EDT	5.68	P	414	P	Eqp	P
USGS	03145483	2018-06-22 12:30	EDT	5.64	P	404	P	Eqp	P
USGS	03145483	2018-06-22 12:45	EDT	5.61	P	397	P	Eqp	P
USGS	03145483	2018-06-22 13:00	EDT	5.57	P	387	P	Eqp	P
USGS	03145483	2018-06-22 13:15	EDT	5.53	P	378	P	Eqp	P
USGS	03145483	2018-06-22 13:30	EDT	5.51	P	373	P	Eqp	P
USGS	03145483	2018-06-22 13:45	EDT	5.48	P	366	P	Eqp	P
USGS	03145483	2018-06-22 14:00	EDT	5.49	P	368	P	Eqp	P
USGS	03145483	2018-06-22 14:15	EDT	5.48	P	366	P	Eqp	P
USGS	03145483	2018-06-22 14:30	EDT	5.46	P	362	P	Eqp	P
USGS	03145483	2018-06-22 14:45	EDT	5.46	P	362	P	Eqp	P
USGS	03145483	2018-06-22 15:00	EDT	5.54	P	380	P	Eqp	P
USGS	03145483	2018-06-22 15:15	EDT	5.72	P	424	P	Eqp	P
USGS	03145483	2018-06-22 15:30	EDT	5.96	P	485	P	Eqp	P
USGS	03145483	2018-06-22 15:45	EDT	6.29	P	574	P	Eqp	P
USGS	03145483	2018-06-22 16:00	EDT	6.67	P	674	P	Eqp	P
USGS	03145483	2018-06-22 16:15	EDT	7.13	P	794	P	Eqp	P
USGS	03145483	2018-06-22 16:30	EDT	7.79	P	978	P	Eqp	P
USGS	03145483	2018-06-22 16:45	EDT	8.42	P	1160	P	Eqp	P
USGS	03145483	2018-06-22 17:00	EDT	8.88	P	1310	P	Eqp	P
USGS	03145483	2018-06-22 17:15	EDT	9.19	P	1400	P	Eqp	P
USGS	03145483	2018-06-22 17:30	EDT	9.39	P	1470	P	Eqp	P
USGS	03145483	2018-06-22 17:45	EDT	9.42	P	1480	P	Eqp	P
USGS	03145483	2018-06-22 18:00	EDT	9.37	P	1460	P	Eqp	P
USGS	03145483	2018-06-22 18:15	EDT	9.23	P	1420	P	Eqp	P
USGS	03145483	2018-06-22 18:30	EDT	9.11	P	1380	P	Eqp	P
USGS	03145483	2018-06-22 18:45	EDT	8.89	P	1310	P	Eqp	P
USGS	03145483	2018-06-22 19:00	EDT	8.72	P	1260	P	Eqp	P
USGS	03145483	2018-06-22 19:15	EDT	8.50	P	1190	P	Eqp	P
USGS	03145483	2018-06-22 19:30	EDT	8.28	P	1120	P	Eqp	P
USGS	03145483	2018-06-22 19:45	EDT	8.08	P	1060	P	Eqp	P
USGS	03145483	2018-06-22 20:00	EDT	7.89	P	1010	P	Eqp	P
USGS	03145483	2018-06-22 20:15	EDT	7.67	P	943	P	Eqp	P
USGS	03145483	2018-06-22 20:30	EDT	7.51	P	898	P	Eqp	P
USGS	03145483	2018-06-22 20:45	EDT	7.36	P	857	P	Eqp	P
USGS	03145483	2018-06-22 21:00	EDT	7.23	P	821	P	Eqp	P
USGS	03145483	2018-06-22 21:15	EDT	7.08	P	781	P	Eqp	P
USGS	03145483	2018-06-22 21:30	EDT	6.97	P	752	P	Eqp	P
USGS	03145483	2018-06-22 21:45	EDT	6.85	P	720	P	Eqp	P
USGS	03145483	2018-06-22 22:00	EDT	6.75	P	694	P	Eqp	P
USGS	03145483	2018-06-22 22:15	EDT	6.64	P	666	P	Eqp	P
USGS	03145483	2018-06-22 22:30	EDT	6.56	P	646	P	Eqp	P
USGS	03145483	2018-06-22 22:45	EDT	6.49	P	629	P	Eqp	P
USGS	03145483	2018-06-22 23:00	EDT	6.41	P	608	P	Eqp	P
USGS	03145483	2018-06-22 23:15	EDT	6.34	P	588	P	Eqp	P
USGS	03145483	2018-06-22 23:30	EDT	6.27	P	568	P	Eqp	P
USGS	03145483	2018-06-22 23:45	EDT	6.20	P	549	P	Eqp	P
USGS	03145483	2018-06-23 00:00	EDT	6.16	P	538	P	Eqp	P
USGS	03145483	2018-06-23 00:15	EDT	6.14	P	533	P	Eqp	P
USGS	03145483	2018-06-23 00:30	EDT	6.18	P	543	P	Eqp	P
USGS	03145483	2018-06-23 00:45	EDT	6.25	P	563	P	Eqp	P
USGS	03145483	2018-06-23 01:00	EDT	6.34	P	588	P	Eqp	P
USGS	03145483	2018-06-23 01:15	EDT	6.42	P	611	P	Eqp	P
USGS	03145483	2018-06-23 01:30	EDT	6.47	P	624	P	Eqp	P
USGS	03145483	2018-06-23 01:45	EDT	6.54	P	641	P	Eqp	P
USGS	03145483	2018-06-23 02:00	EDT	6.56	P	646	P	Eqp	P
USGS	03145483	2018-06-23 02:15	EDT	6.57	P	649	P	Eqp	P
USGS	03145483	2018-06-23 02:30	EDT	6.57	P	649	P	Eqp	P
USGS	03145483	2018-06-23 02:45	EDT	6.55	P	644	P	Eqp	P
USGS	03145483	2018-06-23 03:00	EDT	6.54	P	641	P	Eqp	P
USGS	03145483	2018-06-23 03:15	EDT	6.51	P	634	P	Eqp	P
USGS	03145483	2018-06-23 03:30	EDT	6.47	P	624	P	Eqp	P
USGS	03145483	2018-06-23 03:45	EDT	6.41	P	608	P	Eqp	P
USGS	03145483	2018-06-23 04:00	EDT	6.34	P	588	P	Eqp	P
USGS	03145483	2018-06-23 04:15	EDT	6.29	P	574	P	Eqp	P
USGS	03145483	2018-06-23 04:30	EDT	6.24	P	560	P	Eqp	P
USGS	03145483	2018-06-23 04:45	EDT	6.17	P	541	P	Eqp	P
USGS	03145483	2018-06-23 05:00	EDT	6.11	P	524	P	Eqp	P
USGS	03145483	2018-06-23 05:15	EDT	6.05	P	508	P	Eqp	P
USGS	03145483	2018-06-23 05:30	EDT	6.01	P	498	P	Eqp	P
USGS	03145483	2018-06-23 05:45	EDT	5.97	P	487	P	Eqp	P
USGS	03145483	2018-06-23 06:00	EDT	5.93	P	477	P	Eqp	P
USGS	03145483	2018-06-23 06:15	EDT	5.90	P	469	P	Eqp	P
USGS	03145483	2018-06-23 06:30	EDT	5.87	P	461	P	Eqp	P
USGS	03145483	2018-06-23 06:45	EDT	5.86	P	459	P	Eqp	P
USGS	03145483	2018-06-23 07:00	EDT	5.84	P	454	P	Eqp	P
USGS	03145483	2018-06-23 07:15	EDT	5.82	P	449	P	Eqp	P
USGS	03145483	2018-06-23 07:30	EDT	5.80	P	444	P	Eqp	P
USGS	03145483	2018-06-23 07:45	EDT	5.79	P	441	P	Eqp	P
USGS	03145483	2018-06-23 08:00	EDT	5.75	P	431	P	Eqp	P
USGS	03145483	2018-06-23 08:15	EDT	5.74	P	429	P	Eqp	P
USGS	03145483	2018-06-23 08:30	EDT	5.71	P	421	P	Eqp	P
USGS	03145483	2018-06-23 08:45	EDT	5.69	P	416	P	Eqp	P
USGS	03145483	2018-06-23 09:00	EDT	5.66	P	409	P	Eqp	P
USGS	03145483	2018-06-23 09:15	EDT	5.62	P	399	P	Eqp	P
USGS	03145483	2018-06-23 09:30	EDT	5.59	P	392	P	Eqp	P
USGS	03145483	2018-06-23 09:45	EDT	5.56	P	385	P	Eqp	P
USGS	03145483	2018-06-23 10:00	EDT	5.54	P	380	P	Eqp	P
USGS	03145483	2018-06-23 10:15	EDT	5.50	P	371	P	Eqp	P
USGS	03145483	2018-06-23 10:30	EDT	5.47	P	364	P	Eqp	P
USGS	03145483	2018-06-23 10:45	EDT	5.46	P	362	P	Eqp	P
USGS	03145483	2018-06-23 11:00	EDT	5.42	P	352	P	Eqp	P
USGS	03145483	2018-06-23 11:15	EDT	5.40	P	348	P	Eqp	P
USGS	03145483	2018-06-23 11:30	EDT	5.37	P	341	P	Eqp	P
USGS	03145483	2018-06-23 11:45	EDT	5.35	P	337	P	Eqp	P
USGS	03145483	2018-06-23 12:00	EDT	5.31	P	328	P	Eqp	P
USGS	03145483	2018-06-23 12:15	EDT	5.29	P	323	P	Eqp	P
USGS	03145483	2018-06-23 12:30	EDT	5.26	P	317	P	Eqp	P
USGS	03145483	2018-06-23 12:45	EDT	5.24	P	312	P	Eqp	P
USGS	03145483	2018-06-23 13:00	EDT	5.22	P	308	P	Eqp	P
USGS	03145483	2018-06-23 13:15	EDT	5.19	P	301	P	Eqp	P
USGS	03145483	2018-06-23 13:30	EDT	5.17	P	297	P	Eqp	P
USGS	03145483	2018-06-23 13:45	EDT	5.15	P	293	P	Eqp	P
USGS	03145483	2018-06-23 14:00	EDT	5.14	P	291	P	Eqp	P
USGS	03145483	2018-06-23 14:15	EDT	5.11	P	285	P	Eqp	P
USGS	03145483	2018-06-23 14:30	EDT	5.08	P	278	P	Eqp	P
USGS	03145483	2018-06-23 14:45	EDT	5.08	P	278	P	Eqp	P
USGS	03145483	2018-06-23 15:00	EDT	5.06	P	274	P	Eqp	P
USGS	03145483	2018-06-23 15:15	EDT	5.04	P	270	P	Eqp	P
USGS	03145483	2018-06-23 15:30	EDT	5.02	P	266	P	Eqp	P
USGS	03145483	2018-06-23 15:45	EDT	4.99	P	261	P	Eqp	P
USGS	03145483	2018-06-23 16:00	EDT	4.98	P	259	P	Eqp	P
USGS	03145483	2018-06-23 16:15	EDT	4.98	P	259	P	Eqp	P
USGS	03145483	2018-06-23 16:30	EDT	4.95	P	253	P	Eqp	P
USGS	03145483	2018-06-23 16:45	EDT	4.94	P	251	P	Eqp	P
USGS	03145483	2018-06-23 17:00	EDT	4.92	P	247	P	Eqp	P
USGS	03145483	2018-06-23 17:15	EDT	4.90	P	243	P	Eqp	P
USGS	03145483	2018-06-23 17:30	EDT	4.89	P	242	P	Eqp	P
USGS	03145483	2018-06-23 17:45	EDT	4.86	P	236	P	Eqp	P
USGS	03145483	2018-06-23 18:00	EDT	4.85	P	234	P	Eqp	P
USGS	03145483	2018-06-23 18:15	EDT	4.84	P	232	P	Eqp	P
USGS	03145483	2018-06-23 18:30	EDT	4.82	P	229	P	Eqp	P
USGS	03145483	2018-06-23 18:45	EDT	4.80	P	225	P	Eqp	P
USGS	03145483	2018-06-23 19:00	EDT	4.78	P	221	P	Eqp	P
USGS	03145483	2018-06-23 19:15	EDT	4.77	P	220	P	Eqp	P
USGS	03145483	2018-06-23 19:30	EDT	4.76	P	218	P	Eqp	P
USGS	03145483	2018-06-23 19:45	EDT	4.73	P	213	P	Eqp	P
USGS	03145483	2018-06-23 20:00	EDT	4.73	P	213	P	Eqp	P
USGS	03145483	2018-06-23 20:15	EDT	4.71	P	209	P	Eqp	P
USGS	03145483	2018-06-23 20:30	EDT	4.70	P	207	P	Eqp	P
USGS	03145483	2018-06-23 20:45	EDT	4.69	P	206	P	Eqp	P
USGS	03145483	2018-06-23 21:00	EDT	4.67	P	202	P	Eqp	P
USGS	03145483	2018-06-23 21:15	EDT	4.66	P	200	P	Eqp	P
USGS	03145483	2018-06-23 21:30	EDT	4.65	P	199	P	Eqp	P
USGS	03145483	2018-06-23 21:45	EDT	4.64	P	197	P	Eqp	P
USGS	03145483	2018-06-23 22:00	EDT	4.63	P	196	P	Eqp	P
USGS	03145483	2018-06-23 22:15	EDT	4.62	P	194	P	Eqp	P
USGS	03145483	2018-06-23 22:30	EDT	4.60	P	191	P	Eqp	P
USGS	03145483	2018-06-23 22:45	EDT	4.59	P	189	P	Eqp	P
USGS	03145483	2018-06-23 23:00	EDT	4.58	P	188	P	Eqp	P
USGS	03145483	2018-06-23 23:15	EDT	4.57	P	186	P	Eqp	P
USGS	03145483	2018-06-23 23:30	EDT	4.56	P	184	P	Eqp	P
USGS	03145483	2018-06-23 23:45	EDT	4.54	P	181	P	Eqp	P
USGS	03145483	2018-06-24 00:00	EDT	4.54	P	181	P	Eqp	P
USGS	03145483	2018-06-24 00:15	EDT	4.53	P	180	P	Eqp	P
USGS	03145483	2018-06-24 00:30	EDT	4.52	P	178	P	Eqp	P
USGS	03145483	2018-06-24 00:45	EDT	4.51	P	177	P	Eqp	P
